Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 1.53, Median Loss: 1.53, Std Loss: 1.53, Mean Reward: 3.02, Median Reward: 2.00, Std Reward: 226.70
Episode: 973, step: 9, Pop: 7/5, Epsilon: 0.02, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.61, Median Reward: 4.00, Std Reward: 363.80
Episode: 974, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.54, Median Reward: 2.00, Std Reward: 22.00
Episode: 975, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 6.16, Median Reward: 4.00, Std Reward: 388.20
Episode: 976, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 211.50
Episode: 977, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 4.13, Median Reward: 2.00, Std Reward: 239.50
Episode: 978, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.91, Median Reward: 2.00, Std Reward: 219.00
Episode: 979, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 1.92, Median Reward: 2.00, Std Reward: 125.00
Episode: 980, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 3.19, Median Reward: 4.00, Std Reward: 175.30
Episode: 981, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 4.08, Median Reward: 2.00, Std Reward: 187.90
Episode: 982, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 1.63, Median Reward: 2.00, Std Reward: 101.00
Episode: 983, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 2.37, Median Reward: 2.00, Std Reward: 102.00
Episode: 984, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.71, Median Reward: 2.00, Std Reward: 135.60
Episode: 985, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 1.94, Median Reward: 2.00, Std Reward: 124.00
Episode: 986, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.17, Median Reward: 2.00, Std Reward: 115.00
Episode: 987, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.20, Median Reward: 2.00, Std Reward: 10.00
Episode: 988, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 3.11, Median Reward: 4.00, Std Reward: 171.00
Episode: 989, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 2.54, Median Reward: 2.00, Std Reward: 134.70
Episode: 990, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 5.60, Median Reward: 4.00, Std Reward: 319.00
Episode: 991, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.38, Median Loss: 0.38, Std Loss: 0.38, Mean Reward: 4.52, Median Reward: 2.00, Std Reward: 189.70
Episode: 992, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 28.00
Episode: 993, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.43, Median Loss: 0.43, Std Loss: 0.43, Mean Reward: 5.17, Median Reward: 4.00, Std Reward: 289.60
Episode: 994, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.35, Median Reward: 2.00, Std Reward: 177.50
Episode: 995, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 4.84, Median Reward: 4.00, Std Reward: 299.80
Episode: 996, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 166.40
Episode: 997, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 136.70
Episode: 998, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 129.70
Episode: 999, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 2.87, Median Reward: 3.00, Std Reward: 201.00
Episode: 1000, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 1.31, Median Reward: 2.00, Std Reward: 47.00
Episode: 1001, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 187.40
Episode: 1002, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 3.69, Median Reward: 4.00, Std Reward: 232.50
Episode: 1003, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.50, Median Reward: 2.00, Std Reward: 234.70
Episode: 1004, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 233.70
Episode: 1005, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.78, Median Reward: 4.00, Std Reward: 185.40
Episode: 1006, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 1.69, Median Reward: 2.00, Std Reward: 87.80
Episode: 1007, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.60, Median Reward: 2.00, Std Reward: 277.30
Episode: 1008, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 4.75, Median Reward: 4.00, Std Reward: 246.90
Episode: 1009, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.24, Median Reward: 2.00, Std Reward: 207.10
Episode: 1010, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 116.10
Episode: 1011, step: 9, Pop: 7/5, Epsilon: 0.02, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 6.59, Median Reward: 4.00, Std Reward: 481.40
Episode: 1012, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.02, Median Reward: 2.00, Std Reward: 153.70
Episode: 1013, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 133.70
Episode: 1014, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.32, Median Reward: 2.00, Std Reward: 165.00
